timestamp_utc,model,condition,task,number,band,source_text,gold_text,gold_number,raw_output,pred_text,pred_norm,pred_number,correct,latency_sec,usage_input_tokens,usage_output_tokens,error
2026-03-08 21:51:25.671115+00:00,gpt-4.1,reasoned,word_to_digit,20.0,0-69,vingt,vingt,20.0,FINAL: 20,20,,20.0,1,0.47000000000000003,53,5,
2026-03-08 21:51:26.206448+00:00,gpt-4.1,reasoned,word_to_digit,21.0,0-69,vingt et un,vingt et un,21.0,FINAL: 21,21,,21.0,1,0.535,55,5,
2026-03-08 21:51:26.803732+00:00,gpt-4.1,reasoned,word_to_digit,22.0,0-69,vingt-deux,vingt-deux,22.0,FINAL: 22,22,,22.0,1,0.597,55,5,
2026-03-08 21:51:27.382575+00:00,gpt-4.1,reasoned,word_to_digit,23.0,0-69,vingt-trois,vingt-trois,23.0,FINAL: 23,23,,23.0,1,0.579,56,5,
2026-03-08 21:51:28.014190+00:00,gpt-4.1,reasoned,word_to_digit,24.0,0-69,vingt-quatre,vingt-quatre,24.0,FINAL: 24,24,,24.0,1,0.631,55,5,
2026-03-08 21:51:28.552665+00:00,gpt-4.1,reasoned,word_to_digit,25.0,0-69,vingt-cinq,vingt-cinq,25.0,FINAL: 25,25,,25.0,1,0.538,55,5,
2026-03-08 21:51:29.381295+00:00,gpt-4.1,reasoned,word_to_digit,26.0,0-69,vingt-six,vingt-six,26.0,FINAL: 26,26,,26.0,1,0.8280000000000001,54,5,
2026-03-08 21:51:29.900987+00:00,gpt-4.1,reasoned,word_to_digit,27.0,0-69,vingt-sept,vingt-sept,27.0,FINAL: 27,27,,27.0,1,0.519,55,5,
2026-03-08 21:51:30.424533+00:00,gpt-4.1,reasoned,word_to_digit,28.0,0-69,vingt-huit,vingt-huit,28.0,FINAL: 28,28,,28.0,1,0.523,55,5,
2026-03-08 21:51:30.941601+00:00,gpt-4.1,reasoned,word_to_digit,29.0,0-69,vingt-neuf,vingt-neuf,29.0,FINAL: 29,29,,29.0,1,0.517,55,5,
2026-03-08 21:51:31.401229+00:00,gpt-4.1,reasoned,word_to_digit,30.0,0-69,trente,trente,30.0,FINAL:30,30,,30.0,1,0.459,53,4,
2026-03-08 21:51:31.956310+00:00,gpt-4.1,reasoned,word_to_digit,31.0,0-69,trente et un,trente et un,31.0,FINAL: 31,31,,31.0,1,0.555,55,5,
2026-03-08 21:51:32.516532+00:00,gpt-4.1,reasoned,word_to_digit,32.0,0-69,trente-deux,trente-deux,32.0,FINAL: 32,32,,32.0,1,0.56,55,5,
2026-03-08 21:51:33.059484+00:00,gpt-4.1,reasoned,word_to_digit,33.0,0-69,trente-trois,trente-trois,33.0,FINAL: 33,33,,33.0,1,0.543,56,5,
2026-03-08 21:51:33.561168+00:00,gpt-4.1,reasoned,word_to_digit,34.0,0-69,trente-quatre,trente-quatre,34.0,FINAL: 34,34,,34.0,1,0.501,55,5,
2026-03-08 21:51:34.192614+00:00,gpt-4.1,reasoned,word_to_digit,35.0,0-69,trente-cinq,trente-cinq,35.0,FINAL: 35,35,,35.0,1,0.631,55,5,
2026-03-08 21:51:34.653772+00:00,gpt-4.1,reasoned,word_to_digit,36.0,0-69,trente-six,trente-six,36.0,FINAL: 36,36,,36.0,1,0.461,54,5,
2026-03-08 21:51:35.229590+00:00,gpt-4.1,reasoned,word_to_digit,37.0,0-69,trente-sept,trente-sept,37.0,FINAL: 37,37,,37.0,1,0.5760000000000001,55,5,
2026-03-08 21:51:35.799490+00:00,gpt-4.1,reasoned,word_to_digit,38.0,0-69,trente-huit,trente-huit,38.0,FINAL: 38,38,,38.0,1,0.5700000000000001,55,5,
2026-03-08 21:51:36.382885+00:00,gpt-4.1,reasoned,word_to_digit,39.0,0-69,trente-neuf,trente-neuf,39.0,FINAL: 39,39,,39.0,1,0.583,55,5,
2026-03-08 21:51:36.741389+00:00,gpt-4.1,reasoned,word_to_digit,40.0,0-69,quarante,quarante,40.0,FINAL: 40,40,,40.0,1,0.358,54,5,
2026-03-08 21:51:37.208522+00:00,gpt-4.1,reasoned,word_to_digit,41.0,0-69,quarante et un,quarante et un,41.0,FINAL: 41,41,,41.0,1,0.467,56,5,
2026-03-08 21:51:37.775276+00:00,gpt-4.1,reasoned,word_to_digit,42.0,0-69,quarante-deux,quarante-deux,42.0,FINAL: 42,42,,42.0,1,0.5660000000000001,56,5,
2026-03-08 21:51:38.312125+00:00,gpt-4.1,reasoned,word_to_digit,43.0,0-69,quarante-trois,quarante-trois,43.0,FINAL: 43,43,,43.0,1,0.537,57,5,
2026-03-08 21:51:38.928792+00:00,gpt-4.1,reasoned,word_to_digit,44.0,0-69,quarante-quatre,quarante-quatre,44.0,FINAL: 44,44,,44.0,1,0.616,56,5,
2026-03-08 21:51:39.604198+00:00,gpt-4.1,reasoned,word_to_digit,45.0,0-69,quarante-cinq,quarante-cinq,45.0,FINAL: 45,45,,45.0,1,0.675,56,5,
2026-03-08 21:51:40.170132+00:00,gpt-4.1,reasoned,word_to_digit,46.0,0-69,quarante-six,quarante-six,46.0,FINAL: 46,46,,46.0,1,0.5660000000000001,55,5,
2026-03-08 21:51:40.695215+00:00,gpt-4.1,reasoned,word_to_digit,47.0,0-69,quarante-sept,quarante-sept,47.0,FINAL: 47,47,,47.0,1,0.525,56,5,
2026-03-08 21:51:41.374747+00:00,gpt-4.1,reasoned,word_to_digit,48.0,0-69,quarante-huit,quarante-huit,48.0,FINAL: 48,48,,48.0,1,0.679,56,5,
2026-03-08 21:51:41.896356+00:00,gpt-4.1,reasoned,word_to_digit,49.0,0-69,quarante-neuf,quarante-neuf,49.0,FINAL: 49,49,,49.0,1,0.521,56,5,
2026-03-08 21:51:42.502979+00:00,gpt-4.1,reasoned,word_to_digit,50.0,0-69,cinquante,cinquante,50.0,FINAL: 50,50,,50.0,1,0.606,54,5,
2026-03-08 21:51:42.989973+00:00,gpt-4.1,reasoned,word_to_digit,51.0,0-69,cinquante et un,cinquante et un,51.0,FINAL: 51,51,,51.0,1,0.487,56,5,
2026-03-08 21:51:43.510470+00:00,gpt-4.1,reasoned,word_to_digit,52.0,0-69,cinquante-deux,cinquante-deux,52.0,FINAL: 52,52,,52.0,1,0.52,56,5,
2026-03-08 21:51:44.189417+00:00,gpt-4.1,reasoned,word_to_digit,53.0,0-69,cinquante-trois,cinquante-trois,53.0,FINAL: 53,53,,53.0,1,0.679,57,5,
2026-03-08 21:51:44.699583+00:00,gpt-4.1,reasoned,word_to_digit,54.0,0-69,cinquante-quatre,cinquante-quatre,54.0,FINAL: 54,54,,54.0,1,0.51,56,5,
2026-03-08 21:51:45.302574+00:00,gpt-4.1,reasoned,word_to_digit,55.0,0-69,cinquante-cinq,cinquante-cinq,55.0,FINAL: 55,55,,55.0,1,0.603,56,5,
2026-03-08 21:51:45.885302+00:00,gpt-4.1,reasoned,word_to_digit,56.0,0-69,cinquante-six,cinquante-six,56.0,FINAL: 56,56,,56.0,1,0.582,55,5,
2026-03-08 21:51:46.319249+00:00,gpt-4.1,reasoned,word_to_digit,57.0,0-69,cinquante-sept,cinquante-sept,57.0,FINAL: 57,57,,57.0,1,0.434,56,5,
2026-03-08 21:51:46.767921+00:00,gpt-4.1,reasoned,word_to_digit,58.0,0-69,cinquante-huit,cinquante-huit,58.0,FINAL: 58,58,,58.0,1,0.448,56,5,
2026-03-08 21:51:47.404531+00:00,gpt-4.1,reasoned,word_to_digit,59.0,0-69,cinquante-neuf,cinquante-neuf,59.0,FINAL: 59,59,,59.0,1,0.636,56,5,
2026-03-08 21:51:47.982988+00:00,gpt-4.1,reasoned,word_to_digit,60.0,0-69,soixante,soixante,60.0,FINAL:60,60,,60.0,1,0.578,55,4,
2026-03-08 21:51:48.430310+00:00,gpt-4.1,reasoned,word_to_digit,61.0,0-69,soixante et un,soixante et un,61.0,FINAL:61,61,,61.0,1,0.447,57,4,
2026-03-08 21:51:48.941382+00:00,gpt-4.1,reasoned,word_to_digit,62.0,0-69,soixante-deux,soixante-deux,62.0,FINAL: 62,62,,62.0,1,0.511,57,5,
2026-03-08 21:51:49.376213+00:00,gpt-4.1,reasoned,word_to_digit,63.0,0-69,soixante-trois,soixante-trois,63.0,FINAL: 63,63,,63.0,1,0.435,58,5,
2026-03-08 21:51:50.426102+00:00,gpt-4.1,reasoned,word_to_digit,64.0,0-69,soixante-quatre,soixante-quatre,64.0,FINAL:64,64,,64.0,1,1.05,57,4,
2026-03-08 21:51:51.030802+00:00,gpt-4.1,reasoned,word_to_digit,65.0,0-69,soixante-cinq,soixante-cinq,65.0,FINAL:65,65,,65.0,1,0.604,57,4,
2026-03-08 21:51:51.541570+00:00,gpt-4.1,reasoned,word_to_digit,66.0,0-69,soixante-six,soixante-six,66.0,FINAL:66,66,,66.0,1,0.511,56,4,
2026-03-08 21:51:52.088317+00:00,gpt-4.1,reasoned,word_to_digit,67.0,0-69,soixante-sept,soixante-sept,67.0,FINAL:67,67,,67.0,1,0.547,57,4,
2026-03-08 21:51:52.646809+00:00,gpt-4.1,reasoned,word_to_digit,68.0,0-69,soixante-huit,soixante-huit,68.0,FINAL: 68,68,,68.0,1,0.558,57,5,
2026-03-08 21:51:53.147224+00:00,gpt-4.1,reasoned,word_to_digit,69.0,0-69,soixante-neuf,soixante-neuf,69.0,FINAL: 69,69,,69.0,1,0.5,57,5,
2026-03-08 21:51:53.572660+00:00,gpt-4.1,reasoned,word_to_digit,70.0,70-99,soixante-dix,soixante-dix,70.0,FINAL: 70,70,,70.0,1,0.425,57,5,
2026-03-08 21:51:54.242326+00:00,gpt-4.1,reasoned,word_to_digit,71.0,70-99,soixante et onze,soixante et onze,71.0,FINAL: 71,71,,71.0,1,0.669,57,5,
2026-03-08 21:51:55.043910+00:00,gpt-4.1,reasoned,word_to_digit,72.0,70-99,soixante-douze,soixante-douze,72.0,FINAL:72,72,,72.0,1,0.801,58,4,
2026-03-08 21:51:55.480989+00:00,gpt-4.1,reasoned,word_to_digit,73.0,70-99,soixante-treize,soixante-treize,73.0,FINAL: 73,73,,73.0,1,0.437,58,5,
2026-03-08 21:51:55.960658+00:00,gpt-4.1,reasoned,word_to_digit,74.0,70-99,soixante-quatorze,soixante-quatorze,74.0,FINAL: 74,74,,74.0,1,0.47900000000000004,58,5,
2026-03-08 21:51:56.439307+00:00,gpt-4.1,reasoned,word_to_digit,75.0,70-99,soixante-quinze,soixante-quinze,75.0,FINAL: 75,75,,75.0,1,0.47800000000000004,58,5,
2026-03-08 21:51:57.109790+00:00,gpt-4.1,reasoned,word_to_digit,76.0,70-99,soixante-seize,soixante-seize,76.0,FINAL: 76,76,,76.0,1,0.67,57,5,
2026-03-08 21:51:57.594030+00:00,gpt-4.1,reasoned,word_to_digit,77.0,70-99,soixante-dix-sept,soixante-dix-sept,77.0,FINAL:77,77,,77.0,1,0.484,59,4,
2026-03-08 21:51:58.082312+00:00,gpt-4.1,reasoned,word_to_digit,78.0,70-99,soixante-dix-huit,soixante-dix-huit,78.0,FINAL:78,78,,78.0,1,0.488,59,4,
2026-03-08 21:51:58.512818+00:00,gpt-4.1,reasoned,word_to_digit,79.0,70-99,soixante-dix-neuf,soixante-dix-neuf,79.0,FINAL:79,79,,79.0,1,0.43,59,4,
2026-03-08 21:51:59.113569+00:00,gpt-4.1,reasoned,word_to_digit,80.0,70-99,quatre-vingts,quatre-vingts,80.0,FINAL: 80,80,,80.0,1,0.601,56,5,
2026-03-08 21:51:59.510606+00:00,gpt-4.1,reasoned,word_to_digit,81.0,70-99,quatre-vingt-un,quatre-vingt-un,81.0,FINAL: 81,81,,81.0,1,0.397,57,5,
2026-03-08 21:52:00.189493+00:00,gpt-4.1,reasoned,word_to_digit,82.0,70-99,quatre-vingt-deux,quatre-vingt-deux,82.0,FINAL: 82,82,,82.0,1,0.679,58,5,
2026-03-08 21:52:00.897862+00:00,gpt-4.1,reasoned,word_to_digit,83.0,70-99,quatre-vingt-trois,quatre-vingt-trois,83.0,FINAL: 83,83,,83.0,1,0.708,59,5,
2026-03-08 21:52:01.615894+00:00,gpt-4.1,reasoned,word_to_digit,84.0,70-99,quatre-vingt-quatre,quatre-vingt-quatre,84.0,FINAL: 84,84,,84.0,1,0.718,58,5,
2026-03-08 21:52:02.077745+00:00,gpt-4.1,reasoned,word_to_digit,85.0,70-99,quatre-vingt-cinq,quatre-vingt-cinq,85.0,FINAL: 85,85,,85.0,1,0.462,58,5,
2026-03-08 21:52:02.635769+00:00,gpt-4.1,reasoned,word_to_digit,86.0,70-99,quatre-vingt-six,quatre-vingt-six,86.0,FINAL: 86,86,,86.0,1,0.558,57,5,
2026-03-08 21:52:03.301693+00:00,gpt-4.1,reasoned,word_to_digit,87.0,70-99,quatre-vingt-sept,quatre-vingt-sept,87.0,FINAL: 87,87,,87.0,1,0.666,58,5,
2026-03-08 21:52:03.847011+00:00,gpt-4.1,reasoned,word_to_digit,88.0,70-99,quatre-vingt-huit,quatre-vingt-huit,88.0,FINAL: 88,88,,88.0,1,0.545,58,5,
2026-03-08 21:52:04.463683+00:00,gpt-4.1,reasoned,word_to_digit,89.0,70-99,quatre-vingt-neuf,quatre-vingt-neuf,89.0,FINAL: 89,89,,89.0,1,0.616,58,5,
2026-03-08 21:52:05.025519+00:00,gpt-4.1,reasoned,word_to_digit,90.0,70-99,quatre-vingt-dix,quatre-vingt-dix,90.0,FINAL: 90,90,,90.0,1,0.562,58,5,
2026-03-08 21:52:05.875622+00:00,gpt-4.1,reasoned,word_to_digit,91.0,70-99,quatre-vingt-onze,quatre-vingt-onze,91.0,FINAL: 91,91,,91.0,1,0.85,58,5,
2026-03-08 21:52:07.163488+00:00,gpt-4.1,reasoned,word_to_digit,92.0,70-99,quatre-vingt-douze,quatre-vingt-douze,92.0,FINAL: 92,92,,92.0,1,1.288,59,5,
2026-03-08 21:52:07.721453+00:00,gpt-4.1,reasoned,word_to_digit,93.0,70-99,quatre-vingt-treize,quatre-vingt-treize,93.0,FINAL: 93,93,,93.0,1,0.558,59,5,
2026-03-08 21:52:08.251424+00:00,gpt-4.1,reasoned,word_to_digit,94.0,70-99,quatre-vingt-quatorze,quatre-vingt-quatorze,94.0,FINAL: 94,94,,94.0,1,0.53,59,5,
2026-03-08 21:52:10.667687+00:00,gpt-4.1,reasoned,word_to_digit,95.0,70-99,quatre-vingt-quinze,quatre-vingt-quinze,95.0,FINAL:95,95,,95.0,1,2.416,59,4,
2026-03-08 21:52:11.241587+00:00,gpt-4.1,reasoned,word_to_digit,96.0,70-99,quatre-vingt-seize,quatre-vingt-seize,96.0,FINAL: 96,96,,96.0,1,0.5740000000000001,58,5,
2026-03-08 21:52:11.772730+00:00,gpt-4.1,reasoned,word_to_digit,97.0,70-99,quatre-vingt-dix-sept,quatre-vingt-dix-sept,97.0,FINAL:97,97,,97.0,1,0.531,60,4,
2026-03-08 21:52:12.233714+00:00,gpt-4.1,reasoned,word_to_digit,98.0,70-99,quatre-vingt-dix-huit,quatre-vingt-dix-huit,98.0,FINAL: 98,98,,98.0,1,0.461,60,5,
2026-03-08 21:52:12.847741+00:00,gpt-4.1,reasoned,word_to_digit,99.0,70-99,quatre-vingt-dix-neuf,quatre-vingt-dix-neuf,99.0,FINAL: 99,99,,99.0,1,0.614,60,5,
2026-03-08 21:52:13.420683+00:00,gpt-4.1,reasoned,word_to_digit,100.0,100-199,cent,cent,100.0,FINAL: 100,100,,100.0,1,0.5730000000000001,53,5,
2026-03-08 21:52:14.158830+00:00,gpt-4.1,reasoned,word_to_digit,101.0,100-199,cent un,cent un,101.0,FINAL: 101,101,,101.0,1,0.738,54,5,
2026-03-08 21:52:14.659114+00:00,gpt-4.1,reasoned,word_to_digit,102.0,100-199,cent deux,cent deux,102.0,FINAL: 102,102,,102.0,1,0.5,54,5,
2026-03-08 21:52:15.210847+00:00,gpt-4.1,reasoned,word_to_digit,103.0,100-199,cent trois,cent trois,103.0,FINAL: 103,103,,103.0,1,0.551,54,5,
2026-03-08 21:52:15.766272+00:00,gpt-4.1,reasoned,word_to_digit,104.0,100-199,cent quatre,cent quatre,104.0,FINAL: 104,104,,104.0,1,0.555,54,5,
2026-03-08 21:52:16.206984+00:00,gpt-4.1,reasoned,word_to_digit,105.0,100-199,cent cinq,cent cinq,105.0,FINAL: 105,105,,105.0,1,0.44,54,5,
2026-03-08 21:52:16.833335+00:00,gpt-4.1,reasoned,word_to_digit,106.0,100-199,cent six,cent six,106.0,FINAL: 106,106,,106.0,1,0.626,54,5,
2026-03-08 21:52:17.441276+00:00,gpt-4.1,reasoned,word_to_digit,107.0,100-199,cent sept,cent sept,107.0,FINAL: 107,107,,107.0,1,0.608,54,5,
2026-03-08 21:52:17.896453+00:00,gpt-4.1,reasoned,word_to_digit,108.0,100-199,cent huit,cent huit,108.0,FINAL: 108,108,,108.0,1,0.455,54,5,
2026-03-08 21:52:18.366391+00:00,gpt-4.1,reasoned,word_to_digit,109.0,100-199,cent neuf,cent neuf,109.0,FINAL: 109,109,,109.0,1,0.47000000000000003,54,5,
2026-03-08 21:52:18.804848+00:00,gpt-4.1,reasoned,word_to_digit,110.0,100-199,cent dix,cent dix,110.0,FINAL: 110,110,,110.0,1,0.438,54,5,
2026-03-08 21:52:19.228342+00:00,gpt-4.1,reasoned,word_to_digit,111.0,100-199,cent onze,cent onze,111.0,FINAL: 111,111,,111.0,1,0.423,54,5,
2026-03-08 21:52:19.718934+00:00,gpt-4.1,reasoned,word_to_digit,112.0,100-199,cent douze,cent douze,112.0,FINAL: 112,112,,112.0,1,0.49,55,5,
2026-03-08 21:52:20.157467+00:00,gpt-4.1,reasoned,word_to_digit,113.0,100-199,cent treize,cent treize,113.0,FINAL: 113,113,,113.0,1,0.438,55,5,
2026-03-08 21:52:20.806266+00:00,gpt-4.1,reasoned,word_to_digit,114.0,100-199,cent quatorze,cent quatorze,114.0,FINAL: 114,114,,114.0,1,0.649,56,5,
2026-03-08 21:52:21.937618+00:00,gpt-4.1,reasoned,word_to_digit,115.0,100-199,cent quinze,cent quinze,115.0,FINAL: 115,115,,115.0,1,1.131,54,5,
2026-03-08 21:52:22.453115+00:00,gpt-4.1,reasoned,word_to_digit,116.0,100-199,cent seize,cent seize,116.0,FINAL: 116,116,,116.0,1,0.515,54,5,
2026-03-08 21:52:22.977942+00:00,gpt-4.1,reasoned,word_to_digit,117.0,100-199,cent dix-sept,cent dix-sept,117.0,FINAL: 117,117,,117.0,1,0.525,56,5,
2026-03-08 21:52:23.412884+00:00,gpt-4.1,reasoned,word_to_digit,118.0,100-199,cent dix-huit,cent dix-huit,118.0,FINAL: 118,118,,118.0,1,0.435,56,5,
2026-03-08 21:52:24.022404+00:00,gpt-4.1,reasoned,word_to_digit,119.0,100-199,cent dix-neuf,cent dix-neuf,119.0,FINAL: 119,119,,119.0,1,0.609,56,5,
2026-03-08 21:52:25.006502+00:00,gpt-4.1,reasoned,word_to_digit,120.0,100-199,cent vingt,cent vingt,120.0,FINAL: 120,120,,120.0,1,0.984,54,5,
2026-03-08 21:52:25.499198+00:00,gpt-4.1,reasoned,word_to_digit,121.0,100-199,cent vingt et un,cent vingt et un,121.0,FINAL: 121,121,,121.0,1,0.492,56,5,
2026-03-08 21:52:26.150057+00:00,gpt-4.1,reasoned,word_to_digit,122.0,100-199,cent vingt-deux,cent vingt-deux,122.0,FINAL: 122,122,,122.0,1,0.651,56,5,
2026-03-08 21:52:26.618226+00:00,gpt-4.1,reasoned,word_to_digit,123.0,100-199,cent vingt-trois,cent vingt-trois,123.0,FINAL: 123,123,,123.0,1,0.468,57,5,
2026-03-08 21:52:27.147710+00:00,gpt-4.1,reasoned,word_to_digit,124.0,100-199,cent vingt-quatre,cent vingt-quatre,124.0,FINAL: 124,124,,124.0,1,0.529,56,5,
2026-03-08 21:52:27.693001+00:00,gpt-4.1,reasoned,word_to_digit,125.0,100-199,cent vingt-cinq,cent vingt-cinq,125.0,FINAL: 125,125,,125.0,1,0.545,56,5,
2026-03-08 21:52:28.343204+00:00,gpt-4.1,reasoned,word_to_digit,126.0,100-199,cent vingt-six,cent vingt-six,126.0,FINAL: 126,126,,126.0,1,0.65,55,5,
2026-03-08 21:52:29.030796+00:00,gpt-4.1,reasoned,word_to_digit,127.0,100-199,cent vingt-sept,cent vingt-sept,127.0,FINAL: 127,127,,127.0,1,0.687,56,5,
2026-03-08 21:52:29.580879+00:00,gpt-4.1,reasoned,word_to_digit,128.0,100-199,cent vingt-huit,cent vingt-huit,128.0,FINAL: 128,128,,128.0,1,0.55,56,5,
2026-03-08 21:52:30.240156+00:00,gpt-4.1,reasoned,word_to_digit,129.0,100-199,cent vingt-neuf,cent vingt-neuf,129.0,FINAL: 129,129,,129.0,1,0.659,56,5,
2026-03-08 21:52:31.030201+00:00,gpt-4.1,reasoned,word_to_digit,130.0,100-199,cent trente,cent trente,130.0,FINAL: 130,130,,130.0,1,0.79,54,5,
2026-03-08 21:52:31.649125+00:00,gpt-4.1,reasoned,word_to_digit,131.0,100-199,cent trente et un,cent trente et un,131.0,FINAL: 131,131,,131.0,1,0.619,56,5,
2026-03-08 21:52:32.129552+00:00,gpt-4.1,reasoned,word_to_digit,132.0,100-199,cent trente-deux,cent trente-deux,132.0,FINAL: 132,132,,132.0,1,0.48,56,5,
2026-03-08 21:52:32.750824+00:00,gpt-4.1,reasoned,word_to_digit,133.0,100-199,cent trente-trois,cent trente-trois,133.0,FINAL: 133,133,,133.0,1,0.621,57,5,
2026-03-08 21:52:33.377172+00:00,gpt-4.1,reasoned,word_to_digit,134.0,100-199,cent trente-quatre,cent trente-quatre,134.0,FINAL: 134,134,,134.0,1,0.626,56,5,
2026-03-08 21:52:33.954578+00:00,gpt-4.1,reasoned,word_to_digit,135.0,100-199,cent trente-cinq,cent trente-cinq,135.0,FINAL: 135,135,,135.0,1,0.577,56,5,
2026-03-08 21:52:34.428784+00:00,gpt-4.1,reasoned,word_to_digit,136.0,100-199,cent trente-six,cent trente-six,136.0,FINAL: 136,136,,136.0,1,0.47400000000000003,55,5,
2026-03-08 21:52:35.019114+00:00,gpt-4.1,reasoned,word_to_digit,137.0,100-199,cent trente-sept,cent trente-sept,137.0,FINAL: 137,137,,137.0,1,0.59,56,5,
2026-03-08 21:52:35.408228+00:00,gpt-4.1,reasoned,word_to_digit,138.0,100-199,cent trente-huit,cent trente-huit,138.0,FINAL: 138,138,,138.0,1,0.389,56,5,
2026-03-08 21:52:35.904789+00:00,gpt-4.1,reasoned,word_to_digit,139.0,100-199,cent trente-neuf,cent trente-neuf,139.0,FINAL: 139,139,,139.0,1,0.496,56,5,
2026-03-08 21:52:36.906171+00:00,gpt-4.1,reasoned,word_to_digit,140.0,100-199,cent quarante,cent quarante,140.0,FINAL: 140,140,,140.0,1,1.001,55,5,
2026-03-08 21:52:37.376382+00:00,gpt-4.1,reasoned,word_to_digit,141.0,100-199,cent quarante et un,cent quarante et un,141.0,FINAL: 141,141,,141.0,1,0.47000000000000003,57,5,
2026-03-08 21:52:37.862124+00:00,gpt-4.1,reasoned,word_to_digit,142.0,100-199,cent quarante-deux,cent quarante-deux,142.0,FINAL: 142,142,,142.0,1,0.485,57,5,
2026-03-08 21:52:38.258943+00:00,gpt-4.1,reasoned,word_to_digit,143.0,100-199,cent quarante-trois,cent quarante-trois,143.0,FINAL: 143,143,,143.0,1,0.397,58,5,
2026-03-08 21:52:39.078375+00:00,gpt-4.1,reasoned,word_to_digit,144.0,100-199,cent quarante-quatre,cent quarante-quatre,144.0,FINAL: 144,144,,144.0,1,0.8190000000000001,57,5,
2026-03-08 21:52:39.521452+00:00,gpt-4.1,reasoned,word_to_digit,145.0,100-199,cent quarante-cinq,cent quarante-cinq,145.0,FINAL: 145,145,,145.0,1,0.443,57,5,
2026-03-08 21:52:40.105513+00:00,gpt-4.1,reasoned,word_to_digit,146.0,100-199,cent quarante-six,cent quarante-six,146.0,FINAL: 146,146,,146.0,1,0.584,56,5,
2026-03-08 21:52:40.666468+00:00,gpt-4.1,reasoned,word_to_digit,147.0,100-199,cent quarante-sept,cent quarante-sept,147.0,FINAL: 147,147,,147.0,1,0.561,57,5,
2026-03-08 21:52:41.392610+00:00,gpt-4.1,reasoned,word_to_digit,148.0,100-199,cent quarante-huit,cent quarante-huit,148.0,FINAL: 148,148,,148.0,1,0.726,57,5,
2026-03-08 21:52:41.807309+00:00,gpt-4.1,reasoned,word_to_digit,149.0,100-199,cent quarante-neuf,cent quarante-neuf,149.0,FINAL: 149,149,,149.0,1,0.41400000000000003,57,5,
2026-03-08 21:52:42.188213+00:00,gpt-4.1,reasoned,word_to_digit,150.0,100-199,cent cinquante,cent cinquante,150.0,FINAL: 150,150,,150.0,1,0.381,55,5,
2026-03-08 21:52:42.685582+00:00,gpt-4.1,reasoned,word_to_digit,151.0,100-199,cent cinquante et un,cent cinquante et un,151.0,FINAL: 151,151,,151.0,1,0.497,57,5,
2026-03-08 21:52:43.172705+00:00,gpt-4.1,reasoned,word_to_digit,152.0,100-199,cent cinquante-deux,cent cinquante-deux,152.0,FINAL: 152,152,,152.0,1,0.487,57,5,
2026-03-08 21:52:43.725703+00:00,gpt-4.1,reasoned,word_to_digit,153.0,100-199,cent cinquante-trois,cent cinquante-trois,153.0,FINAL: 153,153,,153.0,1,0.553,58,5,
2026-03-08 21:52:44.196837+00:00,gpt-4.1,reasoned,word_to_digit,154.0,100-199,cent cinquante-quatre,cent cinquante-quatre,154.0,FINAL:154,154,,154.0,1,0.47100000000000003,57,4,
2026-03-08 21:52:44.698461+00:00,gpt-4.1,reasoned,word_to_digit,155.0,100-199,cent cinquante-cinq,cent cinquante-cinq,155.0,FINAL: 155,155,,155.0,1,0.501,57,5,
2026-03-08 21:52:45.217973+00:00,gpt-4.1,reasoned,word_to_digit,156.0,100-199,cent cinquante-six,cent cinquante-six,156.0,FINAL: 156,156,,156.0,1,0.519,56,5,
2026-03-08 21:52:45.759169+00:00,gpt-4.1,reasoned,word_to_digit,157.0,100-199,cent cinquante-sept,cent cinquante-sept,157.0,FINAL: 157,157,,157.0,1,0.541,57,5,
2026-03-08 21:52:46.243404+00:00,gpt-4.1,reasoned,word_to_digit,158.0,100-199,cent cinquante-huit,cent cinquante-huit,158.0,FINAL: 158,158,,158.0,1,0.484,57,5,
2026-03-08 21:52:46.865500+00:00,gpt-4.1,reasoned,word_to_digit,159.0,100-199,cent cinquante-neuf,cent cinquante-neuf,159.0,FINAL: 159,159,,159.0,1,0.622,57,5,
2026-03-08 21:52:47.331423+00:00,gpt-4.1,reasoned,word_to_digit,160.0,100-199,cent soixante,cent soixante,160.0,FINAL:160,160,,160.0,1,0.466,56,4,
2026-03-08 21:52:47.826211+00:00,gpt-4.1,reasoned,word_to_digit,161.0,100-199,cent soixante et un,cent soixante et un,161.0,FINAL: 161,161,,161.0,1,0.495,58,5,
2026-03-08 21:52:48.335149+00:00,gpt-4.1,reasoned,word_to_digit,162.0,100-199,cent soixante-deux,cent soixante-deux,162.0,FINAL: 162,162,,162.0,1,0.509,58,5,
2026-03-08 21:52:49.098891+00:00,gpt-4.1,reasoned,word_to_digit,163.0,100-199,cent soixante-trois,cent soixante-trois,163.0,FINAL: 163,163,,163.0,1,0.763,59,5,
2026-03-08 21:52:49.622716+00:00,gpt-4.1,reasoned,word_to_digit,164.0,100-199,cent soixante-quatre,cent soixante-quatre,164.0,FINAL: 164,164,,164.0,1,0.524,58,5,
2026-03-08 21:52:50.203766+00:00,gpt-4.1,reasoned,word_to_digit,165.0,100-199,cent soixante-cinq,cent soixante-cinq,165.0,FINAL: 165,165,,165.0,1,0.581,58,5,
2026-03-08 21:52:50.776971+00:00,gpt-4.1,reasoned,word_to_digit,166.0,100-199,cent soixante-six,cent soixante-six,166.0,FINAL:166,166,,166.0,1,0.5730000000000001,57,4,
